Latitude_x,Longitude_x,Latitude_y,Longitude_y
36.141109,-78.768059,36.20216,-78.811584
33.452202,-111.733101,33.41776,-111.75246
26.4489,-81.9394,26.425545,-81.95328
38.188389,-121.705643,38.197506,-121.67377
46.205601,-93.758904,46.1828,-93.8114
41.471783,-81.656792,41.472546,-81.65921
44.922611,-123.301956,44.937386,-123.36891
34.906082,-95.794128,34.949795,-95.74527
38.343811,-121.109978,38.31269,-121.14081
41.477013,-81.682381,41.472546,-81.65921
41.7178,-83.475601,41.69514,-83.52005
33.573601,-111.676697,33.541775,-111.64548
41.555229,-81.575256,41.579437,-81.63486
41.1189,-73.336899,41.109585,-73.34125
40.169998,-80.261703,40.175762,-80.21777
45.0289,-85.629204,45.069763,-85.58569
40.383301,-75.968597,40.374813,-75.9469
50.674702,-120.3339,50.639355,-120.27734
39.613365,-85.870667,39.642296,-85.90915
50.6978,-120.397499,50.715023,-120.482025
43.56612,-71.496338,43.54628,-71.515076
44.130001,-76.309998,44.10296,-76.271454
44.219868,-76.521126,44.25688,-76.53131
33.674541,-117.925591,33.720722,-117.907166
45.4702,-122.815903,45.50403,-122.80789
41.840302,-71.361702,41.83522,-71.420044
41.633301,-70.8797,41.609516,-70.90311
41.6833,-71.169701,41.6706,-71.18152
28.0903,-82.700798,28.048492,-82.74695
41.645401,-70.898003,41.609516,-70.90311
45.642502,-65.702797,45.636723,-65.78665
41.257317,-95.983833,41.24278,-95.91821
40.51408,-75.789703,40.56092,-75.74231
33.4105,-111.865097,33.400238,-111.88013
33.560299,-112.066299,33.595657,-112.050385
36.038799,-85.733101,36.02275,-85.78247
35.641277,-77.360123,35.61511,-77.32379
38.770302,-99.763603,38.720345,-99.71289
44.046684,-123.017738,44.005108,-122.98184
27.853897,-82.383415,27.892704,-82.40848
27.480801,-82.618599,27.489048,-82.60364
27.4494,-82.521896,27.47219,-82.4852
39.517502,-122.1903,39.555664,-122.16452
43.834469,-123.035378,43.87082,-123.083466
41.058617,-74.255547,41.064056,-74.24936
39.533871,-122.190834,39.555664,-122.16452
31.86244,-106.547562,31.826511,-106.587006
36.135799,-118.810799,36.116905,-118.74155
27.955133,-82.469528,27.909664,-82.52753
36.0214,-118.137001,36.00753,-118.15741
27.779713,-82.419838,27.787518,-82.427734
40.744999,-89.586098,40.695343,-89.62286
33.6292,-111.676903,33.648407,-111.66632
33.572018,-116.06382,33.628532,-116.01979
33.518299,-116.075356,33.50035,-116.1196
33.708565,-116.215393,33.711674,-116.17386
42.695301,-111.593903,42.665997,-111.57178
40.873264,-96.183311,40.919632,-96.21045
39.158882,-76.511368,39.1311,-76.46854
52.9631,-122.4506,50.98641,-121.46857
52.982201,-122.492203,50.95811,-121.630875
52.9664,-122.516701,50.95811,-121.630875
41.726791,-122.633591,41.70092,-122.67911
40.866226,-96.137444,40.91861,-96.066895
39.648899,-79.921097,39.688873,-79.90546
36.060299,-86.286102,36.074867,-86.31476
38.5042,-76.811897,38.52034,-76.79016
34.454399,-94.143303,34.487865,-94.17749
30.545963,-97.542007,30.53313,-97.56094
36.512821,-87.331001,36.49492,-87.338806
41.452133,-106.813927,41.503536,-106.79202
35.613098,-106.724403,35.62127,-106.68057
42.605816,-72.596687,42.650784,-72.63028
54.29464,-109.209213,52.56583,-108.90228
36.7841,-87.849899,36.75544,-87.84845
39.399841,-119.739609,39.37968,-119.77298
39.469227,-119.775391,39.48482,-119.80786
47.339802,-124.291801,47.338127,-124.25961
39.532001,-119.785004,39.48482,-119.80786
39.444199,-77.041702,39.462555,-77.090576
45.735931,-121.488396,45.76902,-121.47308
38.793301,-90.039703,38.765057,-90.103516
40.084549,-84.11412,40.1165,-84.115295
27.923332,-97.408607,27.965889,-97.42239
27.901667,-97.249168,27.859741,-97.3013
27.924723,-97.538055,27.965317,-97.54306
39.506001,-119.789001,39.48482,-119.80786
36.280598,-118.011658,36.2683,-117.95781
40.253502,-111.6632,40.241917,-111.63379
32.280277,-101.407219,32.273705,-101.39987
46.817799,-123.193398,46.77403,-123.185
44.588402,-123.267303,44.62692,-123.23865
39.564201,-87.325302,39.550285,-87.340515
44.263901,-105.506104,44.209015,-105.532104
39.965302,-76.699402,39.94425,-76.66043
39.936901,-120.9478,39.92112,-120.978195
32.378681,-94.711807,32.340572,-94.76688
33.2192,-111.560799,33.221943,-111.58334
32.881195,-111.961998,32.850063,-111.90216
35.651878,-87.009598,35.705616,-87.03992
33.420601,-111.503304,33.452385,-111.49692
34.615299,-80.198898,34.64662,-80.13245
32.954399,-111.762199,32.97409,-111.796234
39.047913,-94.450516,39.048965,-94.414276
33.419998,-111.504204,33.452385,-111.49692
32.508308,-111.30806,32.4932,-111.31415
47.185799,-101.428101,47.22078,-101.5083
36.607216,-118.054733,36.584896,-118.0504
39.9231,-77.3078,39.933346,-77.243835
39.860802,-76.461899,39.895767,-76.38458
32.891056,-111.570503,32.902233,-111.52173
32.757641,-111.554863,32.795708,-111.50131
33.06115,-112.05204,33.04526,-112.07126
35.980301,-83.930603,35.927814,-83.906525
32.884762,-112.037048,32.832363,-112.02887
39.104649,-94.570549,39.051964,-94.553986
42.6367,-73.167801,42.63156,-73.095215
39.1021,-96.609596,39.077003,-96.65048
39.486099,-87.401398,39.442368,-87.35541
33.058701,-112.047096,33.04526,-112.07126
32.25,-110.966698,32.207157,-111.002625
49.260799,-124.805603,49.2413,-124.8168
49.234402,-124.814697,49.2413,-124.8168
29.68639,-95.294724,29.66336,-95.3356
44.275002,-121.190498,44.254745,-121.201935
26.086399,-80.111397,26.128952,-80.0914
41.256901,-72.553223,41.281685,-72.5325
39.788898,-86.214699,39.776146,-86.17227
39.664444,-86.234718,39.668396,-86.189026
39.787933,-86.130882,39.776146,-86.17227
47.715385,-116.827248,47.66945,-116.82803
40.897999,-111.885498,40.866745,-111.913376
46.5331,-84.309402,46.5866,-84.35986
40.924606,-75.067825,40.88047,-75.051025
39.131981,-94.531281,39.16046,-94.55023
42.770802,-71.102798,42.771492,-71.05121
33.316898,-86.824997,33.29236,-86.8371
39.810799,-86.1147,39.776146,-86.17227
38.6619,-121.727798,38.6448,-121.688965
41.975601,-70.023903,41.972473,-69.9975
39.768055,-86.160004,39.776146,-86.17227
39.7892,-86.060799,39.76316,-86.032104
29.993299,-90.101402,29.987324,-90.12311
29.385235,-94.931519,29.335678,-94.97409
42.580002,-88.499199,42.58281,-88.52829
40.970001,-95.044998,41.01506,-95.05914
32.670601,-94.168098,32.648777,-94.117096
40.814701,-73.886703,40.772755,-73.90399
49.095558,-122.56694,49.132,-122.54785
40.816101,-73.902199,40.772755,-73.90399
34.416508,-117.285599,34.393295,-117.2908
44.138599,-87.616096,44.14502,-87.56799
34.059628,-117.147346,34.076855,-117.2041
39.52507,-119.807747,39.48482,-119.80786
36.355862,-96.012428,36.360767,-95.990326
36.453899,-86.564201,36.42304,-86.53497
42.676899,-73.7556,42.63814,-73.70221
32.564999,-96.317497,32.57712,-96.29605
39.748901,-86.186096,39.776146,-86.17227
40.244953,-88.188179,40.274925,-88.2399
39.858898,-86.0214,39.870895,-86.015076
40.1236,-88.229401,40.16691,-88.25357
38.889999,-121.300003,38.836143,-121.3237
43.024216,-108.363701,43.004772,-108.3557
36.866901,-120.010002,36.8786,-119.95274
49.0956,-117.697197,49.083668,-117.640564
37.349972,-108.587372,37.30019,-108.55435
43.0994,-75.224998,43.140587,-75.20563
48.286701,-124.6203,48.25934,-124.68733
38.200871,-77.377419,38.1908,-77.45065
48.371799,-124.5952,48.393547,-124.58191
48.366058,-124.610046,48.393547,-124.58191
48.116901,-123.4645,48.069695,-123.424286
29.402201,-94.946404,29.4427,-94.971344
29.848551,-93.962196,29.847183,-93.971985
39.967899,-80.746399,39.91449,-80.71295
30.769699,-88.087502,30.800262,-88.04224
30.483168,-97.872299,30.530476,-97.934875
33.778316,-84.391418,33.79992,-84.40872
30.2633,-97.713097,30.210434,-97.6828
33.7206,-84.357803,33.69287,-84.42667
39.595001,-75.611,39.64092,-75.59235
39.551102,-75.730797,39.56059,-75.762085
33.555782,-97.834084,33.547676,-97.84259
41.923569,-83.345856,41.893406,-83.33301
32.791698,-115.561699,32.827423,-115.555145
30.569445,-97.076111,30.534615,-97.06232
32.410301,-99.681702,32.439705,-99.619415
44.348602,-96.807297,44.38759,-96.77319
33.779202,-84.396004,33.79992,-84.40872
30.067316,-94.090912,30.064999,-94.087585
39.8172,-75.563904,39.85195,-75.52637
29.5742,-95.649696,29.561504,-95.70715
46.933601,-96.854698,46.974438,-96.921265
39.773899,-75.496399,39.746433,-75.55942
38.9319,-77.198898,38.932777,-77.24219
40.164585,-105.100861,40.21694,-105.039215
42.341988,-122.910202,42.325203,-122.924286
43.557613,-103.483658,43.57074,-103.50125
40.166599,-105.102402,40.21694,-105.039215
36.018299,-83.876099,36.035057,-83.88727
41.364201,-106.239899,41.33305,-106.186615
40.549702,-122.379204,40.524548,-122.3784
40.070007,-105.22023,40.09921,-105.16797
40.277645,-74.005096,40.247555,-74.0827
41.615002,-71.719704,41.552605,-71.67999
29.9786,-94.011101,29.954327,-93.967865
41.215,-80.485001,41.214764,-80.54642
39.956902,-105.238297,39.981327,-105.296326
37.058102,-88.572502,37.033966,-88.6322
37.285599,-79.884201,37.26245,-79.9306
40.453098,-122.297798,40.420246,-122.33911
40.6894,-122.402397,40.733097,-122.45734
42.0494,-88.273102,42.023014,-88.305664
42.416401,-83.901901,42.401543,-83.9704
37.319443,-93.204445,37.279747,-93.24982
36.209286,-121.126373,36.181683,-121.11885
39.294323,-85.766846,39.30589,-85.82117
39.237457,-85.891335,39.19818,-85.83832
38.690758,-120.072685,38.640724,-120.104675
32.1772,-96.871101,32.148014,-96.80908
43.687801,-88.421898,43.660572,-88.3891
39.1175,-94.635597,39.163296,-94.690125
34.0667,-117.750603,34.08564,-117.74225
43.2994,-123.0979,43.290726,-123.1582
47.9492,-123.265297,47.997616,-123.22496
48.115002,-123.436432,48.069695,-123.424286
42.5014,-92.315804,42.461464,-92.37207
49.7164,-112.800598,49.721615,-112.82056
37.2831,-83.220299,37.274162,-83.247314
36.481869,-121.73333,36.48445,-121.78084
27.8867,-97.148598,27.86002,-97.180786
37.256069,-93.29969,37.279747,-93.24982
46.614399,-90.698601,46.607346,-90.6539
42.766972,-105.303528,42.808514,-105.3522
33.215,-92.6689,33.248753,-92.67285
40.003899,-107.847504,39.991634,-107.86142
38.901318,-90.14621,38.873272,-90.092926
40.086941,-108.761002,40.12624,-108.74069
30.426399,-82.794701,30.440289,-82.811005
38.5172,-82.668297,38.527435,-82.72211
42.7314,-82.793602,42.71711,-82.86481
30.229401,-90.965599,30.25457,-90.97131
41.823101,-90.211899,41.818733,-90.22983
29.3025,-103.178101,29.277943,-103.20032
39.234402,-121.055603,39.235874,-121.02948
45.365601,-72.265602,45.370792,-72.205475
39.317791,-120.845268,39.264168,-120.894165
40.563301,-78.919998,40.543095,-78.9639
36.922199,-94.838898,36.887997,-94.89807
38.794708,-83.533989,38.841084,-83.50424
45.339001,-118.095207,45.364563,-118.145096
32.691898,-108.124397,32.65556,-108.109955
38.629009,-82.458862,38.600285,-82.426056
34.445301,-119.827797,34.435528,-119.86667
38.508114,-82.659302,38.527435,-82.72211
36.922222,-94.83889,36.887997,-94.89807
28.8358,-97.0056,28.82058,-97.060974
26.200277,-97.712502,26.157295,-97.76709
29.275299,-98.311699,29.24039,-98.2876
36.708599,-86.566399,36.758595,-86.62274
45.323502,-118.077797,45.364563,-118.145096
29.4072,-98.431099,29.452843,-98.41403
47.363194,-68.322304,47.385227,-68.38806
42.094101,-82.163902,42.078907,-82.112335
29.5875,-98.312202,29.561504,-98.29285
45.288448,-121.782776,45.266903,-121.75322
29.6322,-98.565002,29.66526,-98.54114
29.444401,-98.405602,29.452843,-98.41403
34.637798,-120.456703,34.64048,-120.47444
45.309555,-117.733582,45.308914,-117.81123
45.300884,-117.812897,45.308914,-117.81123
42.028889,-113.729164,42.04792,-113.8074
44.026299,-123.083771,43.974533,-123.12599
44.308132,-71.217636,44.273327,-71.22266
33.007801,-80.964996,33.02317,-81.01868
40.5625,-80.504204,40.55501,-80.56021
44.299999,-78.349998,44.32258,-78.36578
40.064846,-74.444061,40.091053,-74.42822
35.705338,-88.819588,35.73847,-88.77948
41.875,-90.177498,41.926834,-90.218994
40.6847,-80.359703,40.642105,-80.39386
44.067223,-123.14135,44.078205,-123.16867
41.832199,-95.928101,41.784904,-95.90958
33.499699,-86.924202,33.519035,-86.93695
32.791195,-116.942093,32.788555,-116.989685
32.631229,-117.059074,32.65971,-117.08676
46.002399,-112.500893,45.952145,-112.49164
38.859402,-77.058899,38.90929,-77.10599
43.702202,-90.568298,43.686295,-90.63727
38.944981,-119.970612,38.90522,-119.90488
38.811611,-120.033081,38.773018,-120.00496
35.187801,-106.603897,35.190475,-106.62422
29.514999,-98.620003,29.55627,-98.66214
40.747799,-80.316704,40.74878,-80.36783
37.977222,-87.59639,37.931393,-87.55942
44.471901,-93.013298,44.43264,-92.98901
38.013302,-87.577202,38.039318,-87.545135
35.185001,-106.507698,35.201843,-106.49245
35.612801,-97.472198,35.60569,-97.46637
38.725281,-120.821922,38.71195,-120.84772
38.064999,-84.5,38.074627,-84.48538
39.383373,-84.544083,39.394398,-84.53226
34.7561,-92.275803,34.74974,-92.32196
29.995001,-90.8172,30.03334,-90.86417
30.214636,-98.083313,30.207352,-98.055176
48.4128,-92.829201,48.414043,-92.88687
45.269699,-66.061401,45.266403,-66.13745
45.253601,-66.080299,45.266403,-66.13745
29.426901,-98.486397,29.451092,-98.53699
45.2803,-66.056099,45.266403,-66.13745
44.789398,-93.512497,44.77409,-93.57672
45.3092,-66.009201,45.33203,-65.94168
30.3542,-97.760002,30.316833,-97.808044
41.875557,-103.658058,41.826717,-103.62509
47.014702,-70.864403,47.010662,-70.876526
46.604,-68.413498,46.60346,-68.42972
30.236111,-95.483055,30.201206,-95.44833
38.113899,-87.536903,38.147243,-87.53082
38.021702,-87.569397,38.039318,-87.545135
39.464718,-84.40377,39.486954,-84.37372
39.472435,-84.394951,39.486954,-84.37372
41.515053,-81.249908,41.523952,-81.20657
42.930519,-72.272331,42.90603,-72.22766
35.338406,-106.524292,35.309544,-106.50629
45.4431,-73.468597,45.389362,-73.471436
39.38467,-84.540535,39.394398,-84.53226
35.524399,-83.236099,35.5104,-83.173645
30.394199,-87.008102,30.379051,-86.96472
34.8848,-76.6203,34.92083,-76.56302
40.744701,-73.586899,40.717884,-73.62692
46.783401,-92.102699,46.774776,-92.05243
32.474239,-85.000038,32.452927,-85.01782
32.605598,-83.5979,32.607986,-83.571045
39.478848,-84.407677,39.486954,-84.37372
38.890942,-121.003372,38.893234,-121.05475
32.4678,-85.0839,32.467026,-85.14453
32.437027,-84.999657,32.452927,-85.01782
41.668098,-87.990601,41.678318,-88.05829
39.52948,-84.393364,39.486954,-84.37372
41.959694,-80.572807,41.980846,-80.50604
44.373787,-100.28727,44.346256,-100.24951
41.182079,-74.028191,41.142136,-74.07416
42.642502,-73.7547,42.63814,-73.70221
48.069,-122.275002,48.074413,-122.25705
36.608101,-83.7369,36.571407,-83.79022
31.870253,-102.334755,31.9045,-102.39526
39.398609,-123.358719,39.38633,-123.41858
29.130674,-98.148064,29.134861,-98.16342
41.266193,-77.230934,41.27477,-77.29306
46.743889,-92.166946,46.780537,-92.20923
46.766701,-92.133102,46.780537,-92.20923
46.818298,-92.089203,46.774776,-92.05243
46.771069,-92.117317,46.774776,-92.05243
42.541077,-121.921638,42.53467,-121.93677
32.676701,-96.871696,32.6871,-96.80774
47.8064,-122.316704,47.838875,-122.323
30.1103,-84.990303,30.06501,-85.00769
46.921001,-116.896248,46.88914,-116.89682
46.612984,-116.659248,46.59738,-116.64201
41.829494,-71.417458,41.83522,-71.420044
52.134201,-122.152802,50.95811,-121.630875
46.2183,-119.2015,46.179638,-119.224396
46.204582,-119.243744,46.179638,-119.224396
41.250801,-76.923897,41.20403,-76.87073
44.9006,-93.238297,44.87347,-93.26654
52.130798,-122.142197,50.95811,-121.630875
41.895599,-86.001701,41.942913,-85.97052
37.654381,-87.511429,37.59635,-87.46582
38.288193,-85.741341,38.309826,-85.69937
44.953602,-93.258102,44.981327,-93.260254
44.965302,-93.255096,44.981327,-93.260254
36.5975,-119.503601,36.643814,-119.45886
39.58427,-81.670151,39.599743,-81.64496
32.663891,-97.095833,32.687256,-97.06409
48.551018,-109.677483,48.52885,-109.72333
34.978901,-85.300903,34.98743,-85.273224
45.652229,-118.823036,45.682663,-118.88791
26.547501,-81.979698,26.530144,-81.93375
48.246799,-121.603104,48.190575,-121.6391
44.979,-93.273697,44.981327,-93.260254
34.0144,-84.607498,34.043674,-84.631165
43.3144,-89.108902,43.27834,-89.18536
32.7742,-96.797798,32.795,-96.807465
33.521423,-86.844078,33.507023,-86.8082
40.511398,-81.639099,40.473743,-81.59369
45.412498,-71.874397,45.416084,-71.868164
35.85611,-78.574165,35.84028,-78.62933
41.807522,-71.413918,41.83522,-71.420044
41.840199,-72.010002,41.850063,-72.019684
35.584999,-78.794701,35.54342,-78.839935
43.330601,-81.7425,43.34276,-81.674286
37.556519,-77.400269,37.50842,-77.35861
42.137798,-74.514702,42.116657,-74.48981
36.233334,-119.765083,36.248505,-119.75122
35.2006,-101.908302,35.17066,-101.96991
41.653446,-87.435432,41.634354,-87.480835
44.417999,-118.951302,44.452587,-118.93175
39.541801,-107.784103,39.56063,-107.79428
36.105301,-96.360802,36.146862,-96.395966
44.417198,-118.954697,44.452587,-118.93175
46.8153,-117.873901,46.850563,-117.85153
43.833302,-66.083298,43.864258,-66.02991
47.2313,-117.3685,47.261208,-117.343185
46.724499,-117.180099,46.73723,-117.16904
30.6681,-94.673897,30.61676,-94.69119
46.2094,-116.027496,46.244873,-116.05235
45.931301,-116.115196,45.906437,-116.10712
35.6875,-81.993599,35.694733,-82.058044
41.302799,-111.988297,41.294727,-112.00769
33.569401,-112.191498,33.577766,-112.1783
35.8652,-78.819702,35.861954,-78.760315
39.531799,-107.782303,39.56063,-107.79428
33.712299,-111.852699,33.737606,-111.81546
32.919205,-96.808495,32.902905,-96.80719
48.354137,-120.10511,48.364845,-120.043594
46.578732,-116.708961,46.59738,-116.64201
36.804668,-94.725021,36.776997,-94.76584
44.761398,-91.413002,44.807262,-91.44168
36.114399,-83.601402,36.11079,-83.60245
32.82,-96.860001,32.795,-96.807465
32.068298,-81.048897,32.04866,-81.09366
36.357777,-115.361389,36.392933,-115.37395
40.483799,-109.906197,40.43874,-109.94513
36.999573,-121.574684,36.98954,-121.53482
37.348301,-121.894699,37.349106,-121.943436
48.39999,-119.518959,48.44459,-119.5751
37.338203,-121.849892,37.37844,-121.81203
48.4772,-120.190598,48.441463,-120.240234
33.368916,-79.296616,33.400707,-79.226776
41.8829,-93.687897,41.85423,-93.72473
46.288898,-85.950302,46.299446,-85.98929
40.85355,-73.966103,40.90497,-74.006836
39.3428,-101.702995,39.309055,-101.70102
34.404282,-118.809982,34.43615,-118.785034
40.008919,-75.097771,39.98577,-75.047
29.548901,-95.185303,29.554256,-95.21475
34.210171,-118.870506,34.20031,-118.84996
29.5833,-95.105003,29.552078,-95.091675
34.291401,-118.797501,34.33107,-118.75394
49.28083,-122.849167,49.307285,-122.79591
38.872501,-90.226387,38.881435,-90.23193
29.708599,-98.045303,29.671368,-98.048035
49.261669,-123.16333,49.247143,-123.10983
49.215279,-122.985558,49.174873,-122.90695
33.8825,-97.275803,33.874653,-97.32547
38.899399,-90.449173,38.897255,-90.51007
33.928299,-85.045303,33.979824,-85.03635
38.9856,-86.989998,38.975655,-86.99811
40.7356,-73.406097,40.79507,-73.451904
40.9617,-72.714996,40.96797,-72.647156
46.3036,-72.060799,46.33347,-71.97754
40.827801,-73.057503,40.81569,-72.99951
44.180901,-85.738998,44.21244,-85.73682
39.114399,-77.106903,39.12116,-77.04523
49.2794,-122.9711,49.27731,-122.95294
29.733101,-94.984703,29.763943,-94.96307
46.6964,-68.033096,46.740902,-68.03424
29.858601,-95.160301,29.87561,-95.20746
29.833099,-95.656898,29.882904,-95.70187
49.158329,-122.901672,49.174873,-122.90695
29.920799,-95.068298,29.873425,-95.08389
29.655277,-95.00972,29.656834,-94.96585
49.132778,-122.694168,49.10229,-122.70456
30.054701,-95.184998,30.090004,-95.202576
49.141392,-123.10833,49.14476,-123.06358
29.59,-95.3536,29.55627,-95.33786
30.038055,-95.381111,29.984825,-95.3288
29.8106,-95.806099,29.777195,-95.82709
48.894012,-116.359421,48.93444,-116.42136
43.0289,-83.669403,43.02894,-83.69684
48.998333,-116.359421,49.03883,-116.4559
40.076698,-75.010803,40.09113,-75.01306
41.9767,-91.6875,41.998993,-91.67346
43.218899,-78.479202,43.241558,-78.52283
43.561043,-70.207321,43.61217,-70.24231
42.529202,-89.014999,42.504368,-88.980896
40.870438,-73.991997,40.90497,-74.006836
30.057859,-95.06147,30.087795,-95.078674
49.18639,-123.152222,49.247143,-123.10983
29.778299,-95.538101,29.774128,-95.5802
49.288059,-122.791389,49.307285,-122.79591
42.743099,-92.5131,42.79145,-92.49695
37.704601,-85.0485,37.70262,-85.104034
40.854401,-73.9683,40.90497,-74.006836
42.518311,-89.063469,42.513836,-89.12732
40.285061,-96.824341,40.271088,-96.78668
30.8475,-85.604401,30.89283,-85.63721
30.011669,-95.522499,29.988491,-95.576355
49.323891,-123.083611,49.349476,-123.15625
29.961901,-95.235001,29.982784,-95.20502
45.0121,-93.276695,44.981327,-93.260254
37.938301,-122.025002,37.90067,-121.99744
32.646709,-97.442657,32.686348,-97.44861
37.9478,-122.363602,37.94576,-122.29965
36.032955,-78.904037,35.989704,-78.86487
52.136101,-106.663101,52.087864,-106.723816
37.938599,-122.024696,37.90067,-121.99744
40.711601,-74.005096,40.6949,-74.07846
37.70097,-94.034737,37.737404,-94.04968
30.377501,-88.533897,30.413666,-88.5867
49.36972,-121.499443,49.33495,-121.44658
37.169998,-78.309998,37.11431,-78.301605
39.305199,-75.797203,39.349415,-75.82709
39.462002,-76.631599,39.496895,-76.64816
40.813,-73.953003,40.772755,-73.90399
36.297501,-86.652496,36.327705,-86.68408
33.9828,-111.798698,33.95091,-111.85776
25.798332,-80.210281,25.816841,-80.15662
36.569332,-115.676651,36.561363,-115.69264
40.849201,-73.9319,40.877747,-73.86792
36.229088,-95.268906,36.24435,-95.319824
33.410702,-96.943703,33.442886,-96.93527
45.496639,-122.602875,45.534153,-122.660126
39.5327,-84.7286,39.5313,-84.79181
38.005299,-87.7183,38.05051,-87.68219
42.861832,-71.878624,42.847393,-71.94318
40.310024,-82.691727,40.276375,-82.64697
30.194401,-97.669998,30.210434,-97.6828
39.396423,-121.143921,39.44537,-121.102936
46.49194,-81.003105,46.445404,-81.068115
40.278858,-82.679558,40.276375,-82.64697
45.008297,-93.277039,44.981327,-93.260254
42.453033,-73.238777,42.45032,-73.313354
30.313601,-97.761398,30.316833,-97.808044
44.955601,-93.145897,44.976803,-93.10779
37.9856,-85.713097,37.986782,-85.75061
40.819698,-73.948097,40.772755,-73.90399
40.714199,-73.995003,40.667747,-73.93994
34.912628,-80.874283,34.870262,-80.88608
46.475601,-80.962799,46.426537,-80.91437
30.740601,-98.235298,30.742756,-98.18744
38.568439,-121.493111,38.569252,-121.518005
38.302589,-121.420837,38.25541,-121.4075
27.83441,-82.665253,27.821266,-82.66559
38.650715,-121.506653,38.673847,-121.55505
38.593327,-121.503731,38.569252,-121.518005
38.683304,-121.164459,38.65534,-121.11615
40.3125,-74.872902,40.30182,-74.944885
44.950699,-93.098503,44.976803,-93.10779
34.785,-84.6269,34.808605,-84.636536
35.526646,-120.52137,35.53322,-120.489075
40.269001,-80.244003,40.282425,-80.19165
29.7339,-95.2575,29.76846,-95.2099
44.150299,-77.395599,44.164318,-77.33304
29.670025,-95.12851,29.659153,-95.08908
44.9594,-93.035599,44.976803,-93.10779
27.785801,-82.739998,27.837933,-82.78458
38.013874,-75.54567,38.062157,-75.50665
42.781898,-73.4636,42.820015,-73.4845
40.054173,-74.985168,40.09113,-75.01306
39.988842,-75.207207,40.011646,-75.18454
53.1325,-117.09111,51.748108,-116.528564
46.397202,-116.806198,46.364098,-116.72745
29.768101,-95.220596,29.76846,-95.2099
30.143299,-93.371902,30.148907,-93.33969
27.9711,-82.736099,27.943192,-82.76578
47.035,-84.381104,47.027367,-84.42853
38.263393,-90.379669,38.239986,-90.4314
47.885201,-117.988602,47.920113,-118.059555
35.814499,-80.262703,35.770725,-80.279724
48.544701,-117.903603,48.490387,-117.930695
38.227066,-122.075623,38.213917,-122.109985
38.102509,-122.237976,38.079872,-122.20499
48.544689,-117.903221,48.490387,-117.930695
30.128901,-85.738098,30.147095,-85.74548
32.466702,-114.768761,32.511803,-114.8253
38.855301,-77.635597,38.896217,-77.680756
35.302864,-96.918327,35.281696,-96.933655
46.2094,-116.027496,46.244873,-116.05235
37.8027,-121.220802,37.83682,-121.26166
29.7644,-95.078102,29.766266,-95.08649
44.2267,-69.7892,44.20104,-69.83548
29.823318,-94.983788,29.87109,-94.96033
40.18161,-104.726128,40.127674,-104.74394
38.71209,-121.381088,38.70274,-121.42102
42.9981,-78.8993,42.96662,-78.90231
38.610313,-121.381538,38.598095,-121.384155
30.667801,-104.085297,30.621052,-104.05795
44.526119,-109.016731,44.571857,-109.090546
38.613804,-121.368004,38.598095,-121.384155
38.448582,-90.398438,38.456463,-90.41138
30.262501,-93.285004,30.2561,-93.33469
33.7556,-90.727501,33.801056,-90.6868
30.2278,-93.579697,30.264454,-93.58295
40.734722,-122.941109,40.74652,-122.90976
33.750832,-90.734169,33.801056,-90.6868
34.745831,-98.967697,34.72393,-98.90939
36.048706,-115.05294,36.011112,-115.00383
36.470001,-83.830002,36.464127,-83.80972
45.735931,-121.488396,45.76902,-121.47308
36.102219,-119.566002,36.065166,-119.55487
49.999699,-125.194397,49.952423,-125.16585
28.704607,-100.451157,28.655617,-100.47006
47.048538,-109.455315,47.04209,-109.4153
39.144802,-119.766411,39.169388,-119.70355
43.1008,-89.357201,43.071827,-89.35849
49.009869,-123.082016,49.04232,-123.01749
39.99139,-75.080833,39.98577,-75.047
43.343102,-87.920799,43.30606,-87.98712
43.4981,-87.809998,43.510586,-87.80914
37.959801,-120.317497,37.9285,-120.29651
28.525,-81.723099,28.541927,-81.672485
39.530602,-94.556,39.485928,-94.53885
32.877583,-111.75222,32.867603,-111.77542
35.259472,-120.644493,35.26826,-120.677734
33.5853,-101.78698,33.556232,-101.73413
41.182465,-81.330482,41.20349,-81.28134
26.2722,-80.295303,26.272045,-80.30182
46.1394,-122.961899,46.154793,-122.91998
26.0732,-80.3386,26.063736,-80.34491
41.813099,-88.0728,41.786213,-88.04401
37.198299,-108.490303,37.192593,-108.537094
26.131256,-80.167847,26.14848,-80.20737
26.054047,-80.257607,26.044365,-80.229004
35.59095,-78.462196,35.584297,-78.421814
34.760601,-87.650597,34.782303,-87.69357
34.7589,-88.013802,34.80412,-87.95581
29.8908,-97.948303,29.88684,-97.927246
42.054596,-124.276772,42.012215,-124.32416
32.178299,-104.440598,32.21258,-104.460175
40.456902,-77.165604,40.486526,-77.22928
29.546244,-94.786972,29.547283,-94.84552
39.8344,-75.767799,39.796852,-75.834076
51.295799,-116.971703,51.266457,-116.88037
50.049198,-110.681396,50.050797,-110.72684
48.272202,-116.6194,48.23893,-116.68811
48.291821,-116.556557,48.26186,-116.53104
39.922516,-75.186783,39.906246,-75.2182
39.9603,-75.142403,40.011646,-75.18454
40.3097,-78.915802,40.308926,-78.88049
41.07914,-81.516273,41.1152,-81.44794
41.080265,-81.516228,41.1152,-81.44794
44.005001,-69.827782,43.96256,-69.780396
41.106487,-81.503548,41.1152,-81.44794
48.186474,-117.049026,48.19253,-117.00191
